FID,MC,CODE11,CODE01,STATE,DISTRICT,SUBDIST,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y
2866,9.12342503428E+017,2342503428000000, ,Madhya Pradesh,Chhatarpur,Maharajpur,79.567784805,24.932651236,79.920218015,25.136734008
2867,9.12342503427E+017,2342503427000000,2309000300000000,Madhya Pradesh,Chhatarpur,Nowgong,79.263595654,24.983506487,79.667978988,25.332727431
2868,9.1234250343E+017,2342503430000000,2309000500000000,Madhya Pradesh,Chhatarpur,Rajnagar,79.64530624,24.630207308,80.093185425,25.090402915
2869,9.12345503648E+017,2345503648000000,2343000200000000,Madhya Pradesh,Chhindwara,Amarwara,78.9390564,22.131468283,79.389640806,22.429673882
2870,9.12345503657E+017,2345503657000000,2343000800000000,Madhya Pradesh,Chhindwara,Bichhua,78.89817811,21.591168279,79.273262025,21.852069192
2871,9.1234550365E+017,2345503650000000,2343000300000000,Madhya Pradesh,Chhindwara,Chaurai,79.047119267,21.764595559,79.421623232,22.202971215
2872,9.12345503654E+017,2345503654000000,2343000600000000,Madhya Pradesh,Chhindwara,Chhindwara,78.859199559,21.832897412,79.189521751,22.155165259
2873,9.12345503649E+017,2345503649000000, ,Madhya Pradesh,Chhindwara,Harrai,78.769416952,22.338355212,79.398200945,22.837522622
2874,9.12345503651E+017,2345503651000000,2343000400000000,Madhya Pradesh,Chhindwara,Jamai,78.267608734,21.898512519,78.741989247,22.417442325
2875,9.12345503655E+017,2345503655000000, ,Madhya Pradesh,Chhindwara,Mohkhed,78.508567785,21.745514132,79.060020516,22.026750852
2876,9.12345503658E+017,2345503658000000,2343000900000000,Madhya Pradesh,Chhindwara,Pandhurna,78.322395351,21.450404015,78.809715255,21.872744205
2877,9.12345503652E+017,2345503652000000,2343000500000000,Madhya Pradesh,Chhindwara,Parasia,78.689697258,22.108900669,79.063148389,22.319168091
2878,9.12345503656E+017,2345503656000000,2343000700000000,Madhya Pradesh,Chhindwara,Sausar,78.631111221,21.456131938,78.978645468,21.814639472
2879,9.12345503647E+017,2345503647000000,2343000100000000,Madhya Pradesh,Chhindwara,Tamia,78.503311205,22.215488292,78.994667049,22.719337462
2880,9.12345503653E+017,2345503653000000, ,Madhya Pradesh,Chhindwara,Umreth,78.608276284,21.946970086,78.955573975,22.138885325
2881,9.12342803456E+017,2342803456000000,2312000300000000,Madhya Pradesh,Damoh,Batiyagarh,79.145874025,23.989215554,79.618041183,24.377788553
2882,9.12342803458E+017,2342803458000000,2312000500000000,Madhya Pradesh,Damoh,Damoh,79.283460737,23.459234474,79.710761658,24.012809415
2883,9.12342803454E+017,2342803454000000,2312000100000000,Madhya Pradesh,Damoh,Hatta,79.392860414,24.072399715,79.858726501,24.44311714
2884,9.12342803459E+017,2342803459000000,2312000600000000,Madhya Pradesh,Damoh,Jabera,79.492529948,23.398518705,79.956306203,23.848677621
2885,9.12342803455E+017,2342803455000000,2312000200000000,Madhya Pradesh,Damoh,Patera,79.459271746,23.728219547,79.871383522,24.128154093
2886,9.12342803457E+017,2342803457000000,2312000400000000,Madhya Pradesh,Damoh,Patharia,79.056884769,23.738603591,79.51123257,24.07297593
2887,9.1234280346E+017,2342803460000000,2312000700000000,Madhya Pradesh,Damoh,Tendukheda,79.171379091,23.145288465,79.724104618,23.651406
2888,9.12342203406E+017,2342203406000000,2305000300000000,Madhya Pradesh,Datia,Bhander,78.586197147,25.557627876,78.895050005,26.033105417
2889,9.12342203405E+017,2342203405000000,2305000200000000,Madhya Pradesh,Datia,Datia,78.215652275,25.054398618,78.71590453,25.832562257
2890,9.12342203404E+017,2342203404000000, ,Madhya Pradesh,Datia,Indergarh,78.388099729,25.774878193,78.712723051,26.023857432
2891,9.12342203403E+017,2342203403000000,2305000100000000,Madhya Pradesh,Datia,Seondha,78.597305473,25.940469649,78.844818348,26.286644048
2892,9.12343703529E+017,2343703529000000,2323000500000000,Madhya Pradesh,Dewas,Bagli,76.064346242,22.290596082,76.535942368,22.778833678
2893,9.12343703526E+017,2343703526000000,2323000300000000,Madhya Pradesh,Dewas,Dewas,75.899955974,22.686947075,76.248810006,23.31968936
2894,9.1234370353E+017,2343703530000000, ,Madhya Pradesh,Dewas,Hatpiplya,76.205253979,22.726403235,76.530959911,22.892116746
2895,9.12343703527E+017,2343703527000000,2323000400000000,Madhya Pradesh,Dewas,Kannod,76.496078496,22.498859454,76.849883843,22.828224176
2896,9.12343703531E+017,2343703531000000,2323000600000000,Madhya Pradesh,Dewas,Khategaon,76.776077365,22.429585198,77.127495067,22.890578309
2897,9.12343703528E+017,2343703528000000, ,Madhya Pradesh,Dewas,Satwas,76.424659987,22.294848423,76.794212106,22.702415968
2898,9.12343703525E+017,2343703525000000,2323000200000000,Madhya Pradesh,Dewas,Sonkatch,76.157928389,22.864729231,76.540123147,23.191473485
2899,9.12343703524E+017,2343703524000000,2323000100000000,Madhya Pradesh,Dewas,Tonk Khurd,76.04704272,22.995499529,76.430023478,23.239492037
2900,9.12343803532E+017,2343803532000000,2325000100000000,Madhya Pradesh,Dhar,Badnawar,75.006363199,22.70851116,75.443748796,23.134901285
2901,9.12343803537E+017,2343803537000000, ,Madhya Pradesh,Dhar,Dahi,74.478386592,22.018566074,74.753364889,22.250929877
2902,9.12343803534E+017,2343803534000000,2325000300000000,Madhya Pradesh,Dhar,Dhar,75.088928676,22.303622567,75.714447511,22.836209118
2903,9.12343803539E+017,2343803539000000,2325000700000000,Madhya Pradesh,Dhar,Dharampuri,75.267792142,22.122929453,75.535568225,22.400158957
2904,9.12343803535E+017,2343803535000000,2325000400000000,Madhya Pradesh,Dhar,Gandhwani,74.864967766,22.229931271,75.222740488,22.573568927
2905,9.12343803536E+017,2343803536000000,2325000500000000,Madhya Pradesh,Dhar,Kukshi,74.59646653,22.056778309,74.951805499,22.580594863
2906,9.12343803538E+017,2343803538000000,2325000600000000,Madhya Pradesh,Dhar,Manawar,74.91484857,22.081308492,75.3678894,22.392549455
2907,9.12343803533E+017,2343803533000000,2325000200000000,Madhya Pradesh,Dhar,Sardarpur,74.764786281,22.514251498,75.218513884,22.997707146
2908,9.1234530364E+017,2345303640000000,2341000200000000,Madhya Pradesh,Dindori,Dindori,80.84060748,22.438863754,81.739212036,23.286619186
2909,9.12345303639E+017,2345303639000000,2341000100000000,Madhya Pradesh,Dindori,Shahpura,80.479972794,22.808044434,80.906197411,23.368633269
2910,9.12345803682E+017,2345803682000000,2307000800000000,Madhya Pradesh,Guna,Aron,77.250501774,24.237468614,77.733356336,24.569795383
2911,9.12345803678E+017,2345803678000000, ,Madhya Pradesh,Guna,Bamori,76.805259778,24.456794362,77.343518097,25.109394072
2912,9.12345803683E+017,2345803683000000,2307000900000000,Madhya Pradesh,Guna,Chachaura,76.864416374,24.040214812,77.189321556,24.325330604
2913,9.12345803677E+017,2345803677000000,2307000300000000,Madhya Pradesh,Guna,Guna,77.154953679,24.453066844,77.562797401,25.111929332
2914,9.12345803681E+017,2345803681000000,2307000700000000,Madhya Pradesh,Guna,Kumbhraj,76.818473887,24.270397732,77.118878313,24.544275281
2915,9.1234580368E+017,2345803680000000, ,Madhya Pradesh,Guna,Maksoodangarh,77.128972626,23.883317669,77.35179125,24.309245774
2916,9.12345803679E+017,2345803679000000,2307000500000000,Madhya Pradesh,Guna,Raghogarh,77.054837455,24.245798771,77.314568007,24.642907511
2917,9.12342103401E+017,2342103401000000,2304000300000000,Madhya Pradesh,Gwalior,Bhitarwar,77.86461609,25.708197499,78.259430199,25.885922612
2918,9.12342103402E+017,2342103402000000, ,Madhya Pradesh,Gwalior,Chinour,77.978927448,25.853077277,78.267074397,26.088061246
2919,9.123421034E+017,2342103400000000,2304000200000000,Madhya Pradesh,Gwalior,Dabra (Pichhore),78.134239128,25.775629284,78.646537752,26.120693376
2920,9.12342103399E+017,2342103399000000,2304000100000000,Madhya Pradesh,Gwalior,Gwalior (Gird),77.66841141,25.774763652,78.651718355,26.344349551
2921,9.12344803609E+017,2344803609000000, ,Madhya Pradesh,Harda,Handiya,76.782142458,22.305891385,77.142077146,22.526275218
2922,9.12344803608E+017,2344803608000000,2336000200000000,Madhya Pradesh,Harda,Harda,76.961204184,22.118914416,77.23207142,22.455146619
2923,9.12344803606E+017,2344803606000000,2336000100000000,Madhya Pradesh,Harda,Khirkiya,76.828094546,21.982514261,77.006003847,22.324276113
2924,9.12344803611E+017,2344803611000000, ,Madhya Pradesh,Harda,Rehatgaon,77.131697323,21.903621669,77.502804602,22.383062572
2925,9.12344803607E+017,2344803607000000, ,Madhya Pradesh,Harda,Sirali,76.930654462,21.979864887,77.179298991,22.22517486
2926,9.1234480361E+017,2344803610000000,2336000300000000,Madhya Pradesh,Harda,Timarni,77.093390528,22.334109641,77.313751259,22.582935328
2927,9.12344903616E+017,2344903616000000,2337000400000000,Madhya Pradesh,Hoshangabad,Babai,77.778373739,22.590235317,78.110491812,22.860412595
2928,9.12344903619E+017,2344903619000000,2337000700000000,Madhya Pradesh,Hoshangabad,Bankhedi,78.416916308,22.618175098,78.697113043,22.982631681
2929,9.12344903615E+017,2344903615000000, ,Madhya Pradesh,Hoshangabad,Dolariya,77.490242034,22.514779666,77.723044068,22.702688007
2930,9.12344903614E+017,2344903614000000,2337000300000000,Madhya Pradesh,Hoshangabad,Hoshangabad,77.587159772,22.630667632,77.847814862,22.790752376
2931,9.12344903613E+017,2344903613000000,2337000200000000,Madhya Pradesh,Hoshangabad,Itarsi,77.627298037,22.277893063,77.973929648,22.675453423
2932,9.12344903618E+017,2344903618000000,2337000600000000,Madhya Pradesh,Hoshangabad,Pipariya,78.250728113,22.35260391,78.58032987,22.983093259
2933,9.12344903612E+017,2344903612000000,2337000100000000,Madhya Pradesh,Hoshangabad,Seoni-Malwa,77.206817669,22.215667721,77.710699093,22.646179194
2934,9.12344903617E+017,2344903617000000,2337000500000000,Madhya Pradesh,Hoshangabad,Sohagpur,77.901650388,22.315608975,78.34127474,22.890463127
2935,9.1234390354E+017,2343903540000000,2326000100000000,Madhya Pradesh,Indore,Depalpur,75.423240727,22.611631833,75.748108233,23.088345751
2936,9.12343903541E+017,2343903541000000, ,Madhya Pradesh,Indore,Hatod,75.581062542,22.717530294,75.843055659,22.919253002
2937,9.12343903543E+017,2343903543000000,2326000300000000,Madhya Pradesh,Indore,Indore,75.708572647,22.523983602,76.245559725,22.813334247
2938,9.12343903544E+017,2343903544000000,2326000400000000,Madhya Pradesh,Indore,Mhow,75.545418182,22.331161575,76.058990907,22.631091266
2939,9.12343903542E+017,2343903542000000,2326000200000000,Madhya Pradesh,Indore,Sawer,75.638817157,22.768367182,76.047447646,23.03926429
2940,9.12345103631E+017,2345103631000000,2339000300000000,Madhya Pradesh,Jabalpur,Jabalpur,79.725281036,22.827831136,80.204864375,23.223824504
2941,9.12345103633E+017,2345103633000000,2339000400000000,Madhya Pradesh,Jabalpur,Kundam,80.084579203,23.076324038,80.584175601,23.388181928
2942,9.12345103628E+017,2345103628000000, ,Madhya Pradesh,Jabalpur,Majholi,79.795202882,23.3393133,80.235458061,23.610045277
2943,9.12345103632E+017,2345103632000000, ,Madhya Pradesh,Jabalpur,Panagar,79.8232953,23.123749015,80.188072496,23.396942371
2944,9.12345103629E+017,2345103629000000,2339000200000000,Madhya Pradesh,Jabalpur,Patan,79.545226932,23.176899528,79.867363196,23.460406459
2945,9.1234510363E+017,2345103630000000, ,Madhya Pradesh,Jabalpur,Shahpura,79.351417438,22.91553209,79.818641559,23.273054031
2946,9.12345103627E+017,2345103627000000,2339000100000000,Madhya Pradesh,Jabalpur,Sihora,79.969955214,23.294507542,80.311302397,23.51744571
2947,9.12346403709E+017,2346403709000000,2324000400000000,Madhya Pradesh,Jhabua,Jhabua,74.429321934,22.557033944,74.887459303,22.929362267
2948,9.12346403708E+017,2346403708000000,2324000300000000,Madhya Pradesh,Jhabua,Meghnagar,74.339073727,22.854706671,74.716560978,23.112149034
2949,9.12346403707E+017,2346403707000000,2324000200000000,Madhya Pradesh,Jhabua,Petlawad,74.699554976,22.746191719,75.013695178,23.158050708
2950,9.1234640371E+017,2346403710000000,2324000800000000,Madhya Pradesh,Jhabua,Ranapur,74.375229454,22.531523645,74.641769964,22.768115328
2951,9.12346403706E+017,2346403706000000,2324000100000000,Madhya Pradesh,Jhabua,Thandla,74.320664513,22.979788849,74.802856896,23.236771423
2952,9.12345003623E+017,2345003623000000, ,Madhya Pradesh,Katni,Badwara,80.456131154,23.593030979,80.717078877,23.870672728
2953,9.12345003625E+017,2345003625000000,2338000300000000,Madhya Pradesh,Katni,Bahoriband,79.82026695,23.552086806,80.341888415,23.846394585
2954,9.12345003622E+017,2345003622000000, ,Madhya Pradesh,Katni,Barhi,80.648147047,23.666961474,80.913277162,23.92473879
2955,9.12345003626E+017,2345003626000000,2338000400000000,Madhya Pradesh,Katni,Dhimarkheda,80.191757463,23.299289668,80.623375289,23.681218759
2956,9.1234500362E+017,2345003620000000,2338000100000000,Madhya Pradesh,Katni,Murwara,80.253951746,23.653693565,80.514511026,23.992313589
2957,9.12345003621E+017,2345003621000000, ,Madhya Pradesh,Katni,Rithi,79.952812422,23.703213452,80.324035395,23.998104999
2958,9.12345003624E+017,2345003624000000,2338000200000000,Madhya Pradesh,Katni,Vijayraghavgarh,80.480728596,23.828334438,80.939880264,24.132715308
2959,9.12346603714E+017,2346603714000000,2329000100000000,Madhya Pradesh,Khandwa (East Nimar),Harsud,76.509857353,21.902403112,76.894714275,22.345767634
2960,9.12346603715E+017,2346603715000000, ,Madhya Pradesh,Khandwa (East Nimar),Khalwa,76.56972532,21.554627048,77.221748393,22.010362619
2961,9.12346603716E+017,2346603716000000,2329000200000000,Madhya Pradesh,Khandwa (East Nimar),Khandwa,76.09674067,21.558374619,76.679130849,22.111534083
2962,9.12346603718E+017,2346603718000000,2329000300000000,Madhya Pradesh,Khandwa (East Nimar),Pandhana,76.07425695,21.541822456,76.424660122,21.816875955
2963,9.12346603717E+017,2346603717000000, ,Madhya Pradesh,Khandwa (East Nimar),Punasa,76.024276691,21.980243119,76.683586346,22.413481266
2964,9.12344003545E+017,2344003545000000,2327000100000000,Madhya Pradesh,Khargone (West Nimar),Barwaha,75.775329599,22.007951428,76.238449152,22.545757501
2965,9.12344003552E+017,2344003552000000,2327000700000000,Madhya Pradesh,Khargone (West Nimar),Bhagwanpura,75.208801595,21.368952522,75.882637184,21.767685524
2966,9.12344003549E+017,2344003549000000,2327000500000000,Madhya Pradesh,Khargone (West Nimar),Bhikangaon,75.703773564,21.735676903,76.172493397,22.043845787
2967,9.12344003551E+017,2344003551000000, ,Madhya Pradesh,Khargone (West Nimar),Gogaon,75.5237734,21.686722649,75.850693145,21.96158228
2968,9.12344003553E+017,2344003553000000,2327000800000000,Madhya Pradesh,Khargone (West Nimar),Jhiranya,75.740341614,21.372425268,76.175209299,21.848614636
2969,9.12344003547E+017,2344003547000000,2327000300000000,Madhya Pradesh,Khargone (West Nimar),Kasrawad,75.319152804,21.89449818,75.898239456,22.177641886
2970,9.1234400355E+017,2344003550000000,2327000600000000,Madhya Pradesh,Khargone (West Nimar),Khargone,75.337410177,21.665634532,75.682625252,21.986892655
2971,9.12344003546E+017,2344003546000000,2327000200000000,Madhya Pradesh,Khargone (West Nimar),Maheshwar,75.491699215,22.151221549,75.966209415,22.385687448
2972,9.12344003548E+017,2344003548000000,2327000400000000,Madhya Pradesh,Khargone (West Nimar),Segaon,75.25271615,21.699976125,75.507316823,21.92320016
2973,9.12345403645E+017,2345403645000000,2342000300000000,Madhya Pradesh,Mandla,Bichhiya,80.361829103,22.201873779,81.196044922,22.637396855
2974,9.12345403644E+017,2345403644000000, ,Madhya Pradesh,Mandla,Ghughari,80.429636302,22.552220492,81.006591797,22.877496176
2975,9.12345403643E+017,2345403643000000,2342000200000000,Madhya Pradesh,Mandla,Mandla,80.189621054,22.462053387,80.519865906,22.821660207
2976,9.12345403646E+017,2345403646000000,2342000400000000,Madhya Pradesh,Mandla,Nainpur,79.953971863,22.296464919,80.42418147,22.625041961
2977,9.12345403642E+017,2345403642000000, ,Madhya Pradesh,Mandla,Narayanganj,79.952652063,22.721121476,80.371139179,23.075379417
2978,9.12345403641E+017,2345403641000000,2342000100000000,Madhya Pradesh,Mandla,Niwas,80.180313063,22.774417083,80.57458483,23.170221808
2979,9.12343303492E+017,2343303492000000,2319000100000000,Madhya Pradesh,Mandsaur,Bhanpura,75.510788063,24.396002765,75.927902426,24.759314513
2980,9.12343303497E+017,2343303497000000, ,Madhya Pradesh,Mandsaur,Daloda,74.905189991,23.759093138,75.176521568,24.011282658
2981,9.12343303494E+017,2343303494000000,2319000300000000,Madhya Pradesh,Mandsaur,Garoth,75.352928301,24.223037781,75.82923935,24.460862062
2982,9.12343303493E+017,2343303493000000,2319000200000000,Madhya Pradesh,Mandsaur,Malhargarh,74.880570013,24.125700708,75.3707658,24.389875644
2983,9.12343303496E+017,2343303496000000,2319000400000000,Madhya Pradesh,Mandsaur,Mandsaur,74.923920095,23.818609209,75.316894871,24.196750959
2984,9.12343303495E+017,2343303495000000, ,Madhya Pradesh,Mandsaur,Shamgarh,75.353447163,24.108034948,75.801346108,24.30812512
2985,9.12343303498E+017,2343303498000000,2319000500000000,Madhya Pradesh,Mandsaur,Sitamau,75.205650751,23.801454306,75.53173115,24.265894784
2986,9.12343303499E+017,2343303499000000, ,Madhya Pradesh,Mandsaur,Suwasara,75.49995427,23.963366183,75.838081529,24.155232389
2987,9.12341903385E+017,2341903385000000,2302000100000000,Madhya Pradesh,Morena,Ambah,78.075706307,26.51815358,78.388763744,26.791385292
2988,9.12341903388E+017,2341903388000000,2302000400000000,Madhya Pradesh,Morena,Joura,77.501136526,25.901591216,78.017852928,26.602776754
2989,9.12341903389E+017,2341903389000000,2302000500000000,Madhya Pradesh,Morena,Kailaras,77.463508538,26.079885557,77.73928819,26.35966551
2990,9.12341903387E+017,2341903387000000,2302000300000000,Madhya Pradesh,Morena,Morena,77.864199239,26.301618525,78.294997908,26.689890419
2991,9.12341903386E+017,2341903386000000,2302000200000000,Madhya Pradesh,Morena,Porsa,78.165954526,26.585574917,78.543578911,26.865747718
2992,9.1234190339E+017,2341903390000000,2302000600000000,Madhya Pradesh,Morena,Sabalgarh,77.115959249,26.05963216,77.535126034,26.403896762
2993,9.12345203635E+017,2345203635000000,2340000200000000,Madhya Pradesh,Narsimhapur,Gadarwara,78.442314156,22.624239735,79.026743131,23.059541281
2994,9.12345203634E+017,2345203634000000,2340000100000000,Madhya Pradesh,Narsimhapur,Gotegaon,79.301520778,22.77714234,79.640075632,23.139342694
2995,9.12345203637E+017,2345203637000000,2340000400000000,Madhya Pradesh,Narsimhapur,Kareli,78.985134128,22.758148191,79.195110039,23.203418731
